date,adm2_id,ADM2_PCODE,n_pixels,vim,vim_avg,viq
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
2013-07-21,5902,BJ0605,15.0,0.7505,0.7566,99.2423
2013-08-01,5902,BJ0605,15.0,0.747,0.7561,98.866
2013-08-11,5902,BJ0605,15.0,0.746,0.7572,98.6118
2013-08-21,5902,BJ0605,15.0,0.7485,0.7596,98.6317
2013-09-01,5902,BJ0605,15.0,0.7534,0.7624,98.8891
2013-09-11,5902,BJ0605,15.0,0.7584,0.7648,99.2131
2013-09-21,5902,BJ0605,15.0,0.7622,0.7666,99.4695
2013-10-01,5902,BJ0605,15.0,0.7651,0.7674,99.7197
2013-10-11,5902,BJ0605,15.0,0.7658,0.766,99.9755
2013-10-21,5902,BJ0605,15.0,0.7625,0.7609,100.1888
2013-11-01,5902,BJ0605,15.0,0.7529,0.7505,100.2964
2013-11-11,5902,BJ0605,15.0,0.736,0.7344,100.2007
2013-11-21,5902,BJ0605,15.0,0.7106,0.712,99.8123
2013-12-01,5902,BJ0605,15.0,0.6794,0.6833,99.4776
2013-12-11,5902,BJ0605,15.0,0.6457,0.6491,99.5155
2013-12-21,5902,BJ0605,15.0,0.6112,0.6107,100.0772
2014-01-01,5902,BJ0605,15.0,0.5754,0.5684,101.1403
2014-01-11,5902,BJ0605,15.0,0.546,0.5338,102.0898
2014-01-21,5902,BJ0605,15.0,0.5237,0.511,102.2666
2014-02-01,5902,BJ0605,15.0,0.5059,0.4973,101.5769
2014-02-11,5902,BJ0605,15.0,0.4977,0.4943,100.6313
2014-02-21,5902,BJ0605,15.0,0.5003,0.5001,100.0452
2014-03-01,5902,BJ0605,15.0,0.5148,0.5139,100.1714
2014-03-11,5902,BJ0605,15.0,0.5435,0.5364,101.2115
2014-03-21,5902,BJ0605,15.0,0.5838,0.5666,102.7785
2014-04-01,5902,BJ0605,15.0,0.6289,0.601,104.2913
2014-04-11,5902,BJ0605,15.0,0.6708,0.635,105.228
2014-04-21,5902,BJ0605,15.0,0.7073,0.6677,105.5069
2014-05-01,5902,BJ0605,15.0,0.7348,0.6973,105.0231
2014-05-11,5902,BJ0605,15.0,0.7495,0.7216,103.6163
2014-05-21,5902,BJ0605,15.0,0.7529,0.7403,101.5875
2014-06-01,5902,BJ0605,15.0,0.7495,0.7523,99.654
2014-06-11,5902,BJ0605,15.0,0.7444,0.7582,98.2905
2014-06-21,5902,BJ0605,15.0,0.7403,0.7602,97.5471
2014-07-01,5902,BJ0605,15.0,0.7387,0.7598,97.3945
2014-07-11,5902,BJ0605,15.0,0.7397,0.7582,97.7182
2014-07-21,5902,BJ0605,15.0,0.7435,0.7566,98.377
2014-08-01,5902,BJ0605,15.0,0.7499,0.7561,99.2217
2014-08-11,5902,BJ0605,15.0,0.758,0.7572,100.095
2014-08-21,5902,BJ0605,15.0,0.7672,0.7596,100.9431
2014-09-01,5902,BJ0605,15.0,0.7751,0.7624,101.5627
2014-09-11,5902,BJ0605,15.0,0.7794,0.7648,101.7897
2014-09-21,5902,BJ0605,15.0,0.7807,0.7666,101.7237
2014-10-01,5902,BJ0605,15.0,0.7812,0.7674,101.6944
2014-10-11,5902,BJ0605,15.0,0.7815,0.766,101.8896
2014-10-21,5902,BJ0605,15.0,0.7795,0.7609,102.2942
2014-11-01,5902,BJ0605,15.0,0.773,0.7505,102.8098
2014-11-11,5902,BJ0605,15.0,0.7597,0.7344,103.2254
2014-11-21,5902,BJ0605,15.0,0.7373,0.712,103.3118
2014-12-01,5902,BJ0605,15.0,0.7054,0.6833,103.0243
2014-12-11,5902,BJ0605,15.0,0.6659,0.6491,102.3972
2014-12-21,5902,BJ0605,15.0,0.6217,0.6107,101.6643
2015-01-01,5902,BJ0605,15.0,0.5734,0.5684,100.8072
2015-01-11,5902,BJ0605,15.0,0.5346,0.5338,100.1337
2015-01-21,5902,BJ0605,15.0,0.5115,0.511,100.0896
2015-02-01,5902,BJ0605,15.0,0.4994,0.4973,100.3832
2015-02-11,5902,BJ0605,15.0,0.4982,0.4943,100.7281
2015-02-21,5902,BJ0605,15.0,0.5047,0.5001,100.8463
2015-03-01,5902,BJ0605,15.0,0.5184,0.5139,100.8074
2015-03-11,5902,BJ0605,15.0,0.5407,0.5364,100.7363
2015-03-21,5902,BJ0605,15.0,0.57,0.5666,100.5416
2015-04-01,5902,BJ0605,15.0,0.6024,0.601,100.2124
2015-04-11,5902,BJ0605,15.0,0.6341,0.635,99.8654
2015-04-21,5902,BJ0605,15.0,0.666,0.6677,99.7565
2015-05-01,5902,BJ0605,15.0,0.6961,0.6973,99.8416
2015-05-11,5902,BJ0605,15.0,0.7214,0.7216,99.9754
2015-05-21,5902,BJ0605,15.0,0.7403,0.7403,99.994
2015-06-01,5902,BJ0605,15.0,0.7526,0.7523,100.0379
2015-06-11,5902,BJ0605,15.0,0.76,0.7582,100.2273
2015-06-21,5902,BJ0605,15.0,0.7644,0.7602,100.5175
2015-07-01,5902,BJ0605,15.0,0.7663,0.7598,100.8052
2015-07-11,5902,BJ0605,15.0,0.7655,0.7582,100.9089
2015-07-21,5902,BJ0605,15.0,0.7616,0.7566,100.621
2015-08-01,5902,BJ0605,15.0,0.7568,0.7561,100.0867
2015-08-11,5902,BJ0605,15.0,0.7532,0.7572,99.5004
2015-08-21,5902,BJ0605,15.0,0.7509,0.7596,98.9183
2015-09-01,5902,BJ0605,15.0,0.7507,0.7624,98.5625
2015-09-11,5902,BJ0605,15.0,0.7534,0.7648,98.6019
2015-09-21,5902,BJ0605,15.0,0.7585,0.7666,99.0115
2015-10-01,5902,BJ0605,15.0,0.7643,0.7674,99.6284
2015-10-11,5902,BJ0605,15.0,0.7679,0.766,100.2271
2015-10-21,5902,BJ0605,15.0,0.7657,0.7609,100.5892
2015-11-01,5902,BJ0605,15.0,0.754,0.7505,100.4305
2015-11-11,5902,BJ0605,15.0,0.7314,0.7344,99.6109
2015-11-21,5902,BJ0605,15.0,0.6977,0.712,98.1134
2015-12-01,5902,BJ0605,15.0,0.6531,0.6833,95.8828
2015-12-11,5902,BJ0605,15.0,0.6009,0.6491,93.1046
2015-12-21,5902,BJ0605,15.0,0.5439,0.6107,89.8794
2016-01-01,5902,BJ0605,15.0,0.4809,0.5684,85.8554
2016-01-11,5902,BJ0605,15.0,0.4289,0.5338,82.0282
2016-01-21,5902,BJ0605,15.0,0.3946,0.511,79.2453
2016-02-01,5902,BJ0605,15.0,0.3748,0.4973,77.6164
2016-02-11,5902,BJ0605,15.0,0.3745,0.4943,77.9961
2016-02-21,5902,BJ0605,15.0,0.3921,0.5001,80.3716
2016-03-01,5902,BJ0605,15.0,0.4265,0.5139,84.5116
2016-03-11,5902,BJ0605,15.0,0.4778,0.5364,89.9997
2016-03-21,5902,BJ0605,15.0,0.5425,0.5666,96.0799
2016-04-01,5902,BJ0605,15.0,0.6092,0.601,101.2662
2016-04-11,5902,BJ0605,15.0,0.6649,0.635,104.3706
2016-04-21,5902,BJ0605,15.0,0.708,0.6677,105.6109
2016-05-01,5902,BJ0605,15.0,0.7372,0.6973,105.3389
2016-05-11,5902,BJ0605,15.0,0.7544,0.7216,104.2453
2016-05-21,5902,BJ0605,15.0,0.7624,0.7403,102.7895
2016-06-01,5902,BJ0605,15.0,0.7631,0.7523,101.3533
2016-06-11,5902,BJ0605,15.0,0.7604,0.7582,100.271
2016-06-21,5902,BJ0605,15.0,0.7572,0.7602,99.6247
2016-07-01,5902,BJ0605,15.0,0.7552,0.7598,99.4271
2016-07-11,5902,BJ0605,15.0,0.7546,0.7582,99.5619
2016-07-21,5902,BJ0605,15.0,0.7554,0.7566,99.8531
2016-08-01,5902,BJ0605,15.0,0.7566,0.7561,100.0594
2016-08-11,5902,BJ0605,15.0,0.7592,0.7572,100.2462
2016-08-21,5902,BJ0605,15.0,0.7635,0.7596,100.4853
2016-09-01,5902,BJ0605,15.0,0.7686,0.7624,100.7601
2016-09-11,5902,BJ0605,15.0,0.7724,0.7648,100.9355
2016-09-21,5902,BJ0605,15.0,0.7741,0.7666,100.9162
2016-10-01,5902,BJ0605,15.0,0.7733,0.7674,100.7221
2016-10-11,5902,BJ0605,15.0,0.7687,0.766,100.3227
2016-10-21,5902,BJ0605,15.0,0.7576,0.7609,99.5912
2016-11-01,5902,BJ0605,15.0,0.7404,0.7505,98.7383
2016-11-11,5902,BJ0605,15.0,0.7187,0.7344,97.9868
2016-11-21,5902,BJ0605,15.0,0.6925,0.712,97.431
2016-12-01,5902,BJ0605,15.0,0.6625,0.6833,97.1711
2016-12-11,5902,BJ0605,15.0,0.6298,0.6491,97.2327
2016-12-21,5902,BJ0605,15.0,0.596,0.6107,97.7636
2017-01-01,5902,BJ0605,15.0,0.5638,0.5684,99.2515
2017-01-11,5902,BJ0605,15.0,0.5401,0.5338,101.0758
2017-01-21,5902,BJ0605,15.0,0.523,0.511,102.1347
2017-02-01,5902,BJ0605,15.0,0.5083,0.4973,102.0033
2017-02-11,5902,BJ0605,15.0,0.4956,0.4943,100.2492
2017-02-21,5902,BJ0605,15.0,0.4899,0.5001,98.1461
2017-03-01,5902,BJ0605,15.0,0.4946,0.5139,96.589
2017-03-11,5902,BJ0605,15.0,0.5127,0.5364,95.9512
2017-03-21,5902,BJ0605,15.0,0.5458,0.5666,96.6248
2017-04-01,5902,BJ0605,15.0,0.5905,0.601,98.3876
2017-04-11,5902,BJ0605,15.0,0.6386,0.635,100.5195
2017-04-21,5902,BJ0605,15.0,0.6852,0.6677,102.438
2017-05-01,5902,BJ0605,15.0,0.7269,0.6973,103.9704
2017-05-11,5902,BJ0605,15.0,0.759,0.7216,104.8458
2017-05-21,5902,BJ0605,15.0,0.7798,0.7403,104.9987
2017-06-01,5902,BJ0605,15.0,0.79,0.7523,104.7062
2017-06-11,5902,BJ0605,15.0,0.7911,0.7582,104.0687
2017-06-21,5902,BJ0605,15.0,0.786,0.7602,103.1842
2017-07-01,5902,BJ0605,15.0,0.7771,0.7598,102.1306
2017-07-11,5902,BJ0605,15.0,0.7668,0.7582,101.0648
2017-07-21,5902,BJ0605,15.0,0.7573,0.7566,100.0837
2017-08-01,5902,BJ0605,15.0,0.7502,0.7561,99.258
2017-08-11,5902,BJ0605,15.0,0.7458,0.7572,98.5862
2017-08-21,5902,BJ0605,15.0,0.7432,0.7596,97.9762
2017-09-01,5902,BJ0605,15.0,0.7418,0.7624,97.4718
2017-09-11,5902,BJ0605,15.0,0.7407,0.7648,97.0416
2017-09-21,5902,BJ0605,15.0,0.7383,0.7666,96.5313
2017-10-01,5902,BJ0605,15.0,0.7338,0.7674,95.8993
2017-10-11,5902,BJ0605,15.0,0.7272,0.766,95.2413
2017-10-21,5902,BJ0605,15.0,0.7186,0.7609,94.7753
2017-11-01,5902,BJ0605,15.0,0.7078,0.7505,94.6667
2017-11-11,5902,BJ0605,15.0,0.6939,0.7344,94.8347
2017-11-21,5902,BJ0605,15.0,0.6748,0.712,95.1082
2017-12-01,5902,BJ0605,15.0,0.6486,0.6833,95.2782
2017-12-11,5902,BJ0605,15.0,0.6164,0.6491,95.3131
2017-12-21,5902,BJ0605,15.0,0.5817,0.6107,95.6114
2018-01-01,5902,BJ0605,15.0,0.5468,0.5684,96.5079
2018-01-11,5902,BJ0605,15.0,0.5213,0.5338,97.8624
2018-01-21,5902,BJ0605,15.0,0.5068,0.511,99.2459
2018-02-01,5902,BJ0605,15.0,0.5001,0.4973,100.5208
2018-02-11,5902,BJ0605,15.0,0.505,0.4943,101.9603
2018-02-21,5902,BJ0605,15.0,0.5184,0.5001,103.3357
2018-03-01,5902,BJ0605,15.0,0.539,0.5139,104.4572
2018-03-11,5902,BJ0605,15.0,0.5657,0.5364,104.9995
2018-03-21,5902,BJ0605,15.0,0.5953,0.5666,104.6402
2018-04-01,5902,BJ0605,15.0,0.6259,0.601,103.8304
2018-04-11,5902,BJ0605,15.0,0.6543,0.635,102.8202
2018-04-21,5902,BJ0605,15.0,0.6803,0.6677,101.746
2018-05-01,5902,BJ0605,15.0,0.7029,0.6973,100.7542
2018-05-11,5902,BJ0605,15.0,0.7212,0.7216,99.9512
2018-05-21,5902,BJ0605,15.0,0.7356,0.7403,99.396
2018-06-01,5902,BJ0605,15.0,0.7456,0.7523,99.1654
2018-06-11,5902,BJ0605,15.0,0.7521,0.7582,99.2407
2018-06-21,5902,BJ0605,15.0,0.7562,0.7602,99.5062
2018-07-01,5902,BJ0605,15.0,0.7584,0.7598,99.8231
2018-07-11,5902,BJ0605,15.0,0.7586,0.7582,100.0502
2018-07-21,5902,BJ0605,15.0,0.757,0.7566,100.0548
2018-08-01,5902,BJ0605,15.0,0.7558,0.7561,99.9635
2018-08-11,5902,BJ0605,15.0,0.7565,0.7572,99.9133
2018-08-21,5902,BJ0605,15.0,0.7604,0.7596,100.1032
2018-09-01,5902,BJ0605,15.0,0.7681,0.7624,100.701
2018-09-11,5902,BJ0605,15.0,0.7778,0.7648,101.6023
2018-09-21,5902,BJ0605,15.0,0.7886,0.7666,102.6911
2018-10-01,5902,BJ0605,15.0,0.7985,0.7674,103.8109
2018-10-11,5902,BJ0605,15.0,0.8046,0.766,104.7195
2018-10-21,5902,BJ0605,15.0,0.8021,0.7609,105.077
2018-11-01,5902,BJ0605,15.0,0.787,0.7505,104.562
2018-11-11,5902,BJ0605,15.0,0.7611,0.7344,103.3928
2018-11-21,5902,BJ0605,15.0,0.7258,0.712,101.8131
2018-12-01,5902,BJ0605,15.0,0.6854,0.6833,100.2932
2018-12-11,5902,BJ0605,15.0,0.6434,0.6491,99.178
2018-12-21,5902,BJ0605,15.0,0.6011,0.6107,98.5445
2019-01-01,5902,BJ0605,15.0,0.5596,0.5684,98.5734
2019-01-11,5902,BJ0605,15.0,0.5291,0.5338,99.1961
2019-01-21,5902,BJ0605,15.0,0.5125,0.511,100.2571
2019-02-01,5902,BJ0605,15.0,0.505,0.4973,101.4101
2019-02-11,5902,BJ0605,15.0,0.5075,0.4943,102.4355
2019-02-21,5902,BJ0605,15.0,0.5171,0.5001,103.086
2019-03-01,5902,BJ0605,15.0,0.5326,0.5139,103.3187
2019-03-11,5902,BJ0605,15.0,0.5551,0.5364,103.1851
2019-03-21,5902,BJ0605,15.0,0.5836,0.5666,102.7547
2019-04-01,5902,BJ0605,15.0,0.6166,0.601,102.3998
2019-04-11,5902,BJ0605,15.0,0.6506,0.635,102.281
2019-04-21,5902,BJ0605,15.0,0.6842,0.6677,102.2903
2019-05-01,5902,BJ0605,15.0,0.7133,0.6973,102.1513
2019-05-11,5902,BJ0605,15.0,0.7358,0.7216,101.8434
2019-05-21,5902,BJ0605,15.0,0.7515,0.7403,101.4154
2019-06-01,5902,BJ0605,15.0,0.7604,0.7523,101.0167
2019-06-11,5902,BJ0605,15.0,0.7641,0.7582,100.7263
2019-06-21,5902,BJ0605,15.0,0.7647,0.7602,100.5512
2019-07-01,5902,BJ0605,15.0,0.763,0.7598,100.3985
2019-07-11,5902,BJ0605,15.0,0.7599,0.7582,100.2127
2019-07-21,5902,BJ0605,15.0,0.756,0.7566,99.9284
2019-08-01,5902,BJ0605,15.0,0.7516,0.7561,99.4425
2019-08-11,5902,BJ0605,15.0,0.7481,0.7572,98.8686
2019-08-21,5902,BJ0605,15.0,0.747,0.7596,98.4365
2019-09-01,5902,BJ0605,15.0,0.7492,0.7624,98.3753
2019-09-11,5902,BJ0605,15.0,0.7547,0.7648,98.7623
2019-09-21,5902,BJ0605,15.0,0.7627,0.7666,99.5226
2019-10-01,5902,BJ0605,15.0,0.7721,0.7674,100.5835
2019-10-11,5902,BJ0605,15.0,0.7807,0.766,101.7932
2019-10-21,5902,BJ0605,15.0,0.7849,0.7609,102.9519
2019-11-01,5902,BJ0605,15.0,0.7807,0.7505,103.7767
2019-11-11,5902,BJ0605,15.0,0.7681,0.7344,104.2945
2019-11-21,5902,BJ0605,15.0,0.7477,0.712,104.6774
2019-12-01,5902,BJ0605,15.0,0.7208,0.6833,105.1136
2019-12-11,5902,BJ0605,15.0,0.6891,0.6491,105.7128
2019-12-21,5902,BJ0605,15.0,0.6524,0.6107,106.3057
2020-01-01,5902,BJ0605,15.0,0.605,0.5684,105.9227
2020-01-11,5902,BJ0605,15.0,0.5557,0.5338,103.7456
2020-01-21,5902,BJ0605,15.0,0.5135,0.511,100.4461
2020-02-01,5902,BJ0605,15.0,0.4792,0.4973,96.691
2020-02-11,5902,BJ0605,15.0,0.4588,0.4943,93.477
2020-02-21,5902,BJ0605,15.0,0.4538,0.5001,91.5846
2020-03-01,5902,BJ0605,15.0,0.4637,0.5139,91.1113
2020-03-11,5902,BJ0605,15.0,0.4873,0.5364,91.6254
2020-03-21,5902,BJ0605,15.0,0.5236,0.5666,93.0127
2020-04-01,5902,BJ0605,15.0,0.5683,0.601,94.9815
2020-04-11,5902,BJ0605,15.0,0.6149,0.635,97.0625
2020-04-21,5902,BJ0605,15.0,0.6586,0.6677,98.7301
2020-05-01,5902,BJ0605,15.0,0.6956,0.6973,99.7818
2020-05-11,5902,BJ0605,15.0,0.7255,0.7216,100.5067
2020-05-21,5902,BJ0605,15.0,0.749,0.7403,101.0982
2020-06-01,5902,BJ0605,15.0,0.7645,0.7523,101.5269
2020-06-11,5902,BJ0605,15.0,0.7728,0.7582,101.8011
2020-06-21,5902,BJ0605,15.0,0.7749,0.7602,101.815
2020-07-01,5902,BJ0605,15.0,0.7716,0.7598,101.4572
2020-07-11,5902,BJ0605,15.0,0.764,0.7582,100.7167
2020-07-21,5902,BJ0605,15.0,0.7542,0.7566,99.7027
2020-08-01,5902,BJ0605,15.0,0.7451,0.7561,98.6328
2020-08-11,5902,BJ0605,15.0,0.7387,0.7572,97.6976
2020-08-21,5902,BJ0605,15.0,0.7346,0.7596,96.9132
2020-09-01,5902,BJ0605,15.0,0.7328,0.7624,96.3541
2020-09-11,5902,BJ0605,15.0,0.734,0.7648,96.2209
2020-09-21,5902,BJ0605,15.0,0.7382,0.7666,96.519
2020-10-01,5902,BJ0605,15.0,0.7437,0.7674,97.1073
2020-10-11,5902,BJ0605,15.0,0.748,0.766,97.791
2020-10-21,5902,BJ0605,15.0,0.7479,0.7609,98.3975
2020-11-01,5902,BJ0605,15.0,0.7416,0.7505,98.8807
2020-11-11,5902,BJ0605,15.0,0.7291,0.7344,99.3211
2020-11-21,5902,BJ0605,15.0,0.7103,0.712,99.7782
2020-12-01,5902,BJ0605,15.0,0.6844,0.6833,100.1577
2020-12-11,5902,BJ0605,15.0,0.651,0.6491,100.2736
2020-12-21,5902,BJ0605,15.0,0.6106,0.6107,99.9823
2021-01-01,5902,BJ0605,15.0,0.563,0.5684,99.1211
2021-01-11,5902,BJ0605,15.0,0.5194,0.5338,97.5335
2021-01-21,5902,BJ0605,15.0,0.4814,0.511,94.7219
2021-02-01,5902,BJ0605,15.0,0.449,0.4973,91.1839
2021-02-11,5902,BJ0605,15.0,0.4284,0.4943,87.9027
2021-02-21,5902,BJ0605,15.0,0.4212,0.5001,85.663
2021-03-01,5902,BJ0605,15.0,0.4268,0.5139,84.5554
2021-03-11,5902,BJ0605,15.0,0.4463,0.5364,84.6337
2021-03-21,5902,BJ0605,15.0,0.4794,0.5666,85.8514
2021-04-01,5902,BJ0605,15.0,0.5214,0.601,87.7722
2021-04-11,5902,BJ0605,15.0,0.5655,0.635,89.8556
2021-04-21,5902,BJ0605,15.0,0.608,0.6677,91.6756
2021-05-01,5902,BJ0605,15.0,0.6446,0.6973,92.9516
2021-05-11,5902,BJ0605,15.0,0.674,0.7216,93.8349
2021-05-21,5902,BJ0605,15.0,0.6983,0.7403,94.679
2021-06-01,5902,BJ0605,15.0,0.7174,0.7523,95.6562
2021-06-11,5902,BJ0605,15.0,0.7299,0.7582,96.5013
2021-06-21,5902,BJ0605,15.0,0.7368,0.7602,97.1126
2021-07-01,5902,BJ0605,15.0,0.7393,0.7598,97.4612
2021-07-11,5902,BJ0605,15.0,0.7395,0.7582,97.6926
2021-07-21,5902,BJ0605,15.0,0.7396,0.7566,97.8992
2021-08-01,5902,BJ0605,15.0,0.7416,0.7561,98.1987
2021-08-11,5902,BJ0605,15.0,0.7452,0.7572,98.5102
2021-08-21,5902,BJ0605,15.0,0.7499,0.7596,98.8054
2021-09-01,5902,BJ0605,15.0,0.7563,0.7624,99.2551
2021-09-11,5902,BJ0605,15.0,0.7647,0.7648,99.9904
2021-09-21,5902,BJ0605,15.0,0.7751,0.7666,101.0485
2021-10-01,5902,BJ0605,15.0,0.7857,0.7674,102.2425
2021-10-11,5902,BJ0605,15.0,0.7934,0.766,103.3519
2021-10-21,5902,BJ0605,15.0,0.794,0.7609,104.0831
2021-11-01,5902,BJ0605,15.0,0.7838,0.7505,104.1589
2021-11-11,5902,BJ0605,15.0,0.7634,0.7344,103.6868
2021-11-21,5902,BJ0605,15.0,0.7339,0.712,102.8656
2021-12-01,5902,BJ0605,15.0,0.6985,0.6833,102.0824
2021-12-11,5902,BJ0605,15.0,0.6605,0.6491,101.6325
2021-12-21,5902,BJ0605,15.0,0.6202,0.6107,101.4393
2022-01-01,5902,BJ0605,15.0,0.575,0.5684,101.0659
2022-01-11,5902,BJ0605,15.0,0.5334,0.5338,99.9338
2022-01-21,5902,BJ0605,15.0,0.4974,0.511,97.5691
2022-02-01,5902,BJ0605,15.0,0.4653,0.4973,94.1586
2022-02-11,5902,BJ0605,15.0,0.4449,0.4943,90.9207
2022-02-21,5902,BJ0605,15.0,0.4382,0.5001,88.7535
2022-03-01,5902,BJ0605,15.0,0.4455,0.5139,87.88
2022-03-11,5902,BJ0605,15.0,0.4703,0.5364,88.7299
2022-03-21,5902,BJ0605,15.0,0.5138,0.5666,91.4311
2022-04-01,5902,BJ0605,15.0,0.5685,0.601,95.0123
2022-04-11,5902,BJ0605,15.0,0.621,0.635,97.955
2022-04-21,5902,BJ0605,15.0,0.6689,0.6677,100.167
2022-05-01,5902,BJ0605,15.0,0.7085,0.6973,101.501
2022-05-11,5902,BJ0605,15.0,0.7385,0.7216,102.1864
2022-05-21,5902,BJ0605,15.0,0.7593,0.7403,102.4015
2022-06-01,5902,BJ0605,15.0,0.7704,0.7523,102.259
2022-06-11,5902,BJ0605,15.0,0.7723,0.7582,101.7491
2022-06-21,5902,BJ0605,15.0,0.766,0.7602,100.71
2022-07-01,5902,BJ0605,15.0,0.7549,0.7598,99.3974
2022-07-11,5902,BJ0605,15.0,0.7427,0.7582,98.0853
2022-07-21,5902,BJ0605,15.0,0.7313,0.7566,96.8611
2022-08-01,5902,BJ0605,15.0,0.7237,0.7561,95.9766
2022-08-11,5902,BJ0605,15.0,0.721,0.7572,95.514
2022-08-21,5902,BJ0605,15.0,0.7227,0.7596,95.4417
2022-09-01,5902,BJ0605,15.0,0.7284,0.7624,95.8199
2022-09-11,5902,BJ0605,15.0,0.7362,0.7648,96.495
2022-09-21,5902,BJ0605,15.0,0.7453,0.7666,97.3885
2022-10-01,5902,BJ0605,15.0,0.7552,0.7674,98.5061
2022-10-11,5902,BJ0605,15.0,0.7648,0.766,99.8456
2022-10-21,5902,BJ0605,15.0,0.7724,0.7609,101.4113
2022-11-01,5902,BJ0605,15.0,0.7751,0.7505,103.068
2022-11-11,5902,BJ0605,15.0,0.7699,0.7344,104.5256
2022-11-21,5902,BJ0605,15.0,0.754,0.712,105.5112
2022-12-01,5902,BJ0605,15.0,0.7264,0.6833,105.8854
2022-12-11,5902,BJ0605,15.0,0.6895,0.6491,105.7748
2022-12-21,5902,BJ0605,15.0,0.6456,0.6107,105.2704
2023-01-01,5902,BJ0605,15.0,0.5941,0.5684,104.1514
2023-01-11,5902,BJ0605,15.0,0.5491,0.5338,102.6208
2023-01-21,5902,BJ0605,15.0,0.5166,0.511,100.9879
2023-02-01,5902,BJ0605,15.0,0.4916,0.4973,98.9616
2023-02-11,5902,BJ0605,15.0,0.478,0.4943,97.0058
2023-02-21,5902,BJ0605,15.0,0.477,0.5001,95.8034
2023-03-01,5902,BJ0605,15.0,0.4893,0.5139,95.636
2023-03-11,5902,BJ0605,15.0,0.5155,0.5364,96.4366
2023-03-21,5902,BJ0605,15.0,0.5534,0.5666,97.8572
2023-04-01,5902,BJ0605,15.0,0.5975,0.601,99.4556
2023-04-11,5902,BJ0605,15.0,0.6414,0.635,100.9409
2023-04-21,5902,BJ0605,15.0,0.6824,0.6677,102.0358
2023-05-01,5902,BJ0605,15.0,0.7159,0.6973,102.4886
2023-05-11,5902,BJ0605,15.0,0.7402,0.7216,102.405
2023-05-21,5902,BJ0605,15.0,0.7565,0.7403,102.048
2023-06-01,5902,BJ0605,15.0,0.7668,0.7523,101.8045
2023-06-11,5902,BJ0605,15.0,0.7732,0.7582,101.8514
2023-06-21,5902,BJ0605,15.0,0.7782,0.7602,102.2141
2002-07-01,5901,BJ0604,12.0,0.7139,0.7148,99.881
2002-07-11,5901,BJ0604,12.0,0.7116,0.7118,99.9653
2002-07-21,5901,BJ0604,12.0,0.7085,0.7059,100.3411
2002-08-01,5901,BJ0604,12.0,0.7054,0.7003,100.6893
2002-08-11,5901,BJ0604,12.0,0.703,0.6971,100.7863
2002-08-21,5901,BJ0604,12.0,0.7008,0.6977,100.4126
2002-09-01,5901,BJ0604,12.0,0.6983,0.7028,99.4062
2002-09-11,5901,BJ0604,12.0,0.6995,0.712,98.3587
2002-09-21,5901,BJ0604,12.0,0.7064,0.7236,97.7744
2002-10-01,5901,BJ0604,12.0,0.7181,0.734,97.9637
2002-10-11,5901,BJ0604,12.0,0.7302,0.7385,98.9449
2002-10-21,5901,BJ0604,12.0,0.7364,0.7321,100.545
2002-11-01,5901,BJ0604,12.0,0.73,0.7123,102.3158
2002-11-11,5901,BJ0604,12.0,0.7098,0.6819,103.8108
2002-11-21,5901,BJ0604,12.0,0.6786,0.6437,105.0331
2002-12-01,5901,BJ0604,12.0,0.6406,0.6013,106.0329
2002-12-11,5901,BJ0604,12.0,0.6011,0.5581,107.0617
2002-12-21,5901,BJ0604,12.0,0.5627,0.5157,108.3125
2003-01-01,5901,BJ0604,12.0,0.5267,0.4743,109.9788
2003-01-11,5901,BJ0604,12.0,0.5015,0.4436,111.7342
2003-01-21,5901,BJ0604,12.0,0.4878,0.4254,113.1286
2003-02-01,5901,BJ0604,12.0,0.4785,0.4158,113.4789
2003-02-11,5901,BJ0604,12.0,0.4721,0.4152,112.222
2003-02-21,5901,BJ0604,12.0,0.4689,0.4217,110.005
2003-03-01,5901,BJ0604,12.0,0.4684,0.4343,107.0571
2003-03-11,5901,BJ0604,12.0,0.4719,0.4532,103.7278
2003-03-21,5901,BJ0604,12.0,0.4837,0.4774,101.199
2003-04-01,5901,BJ0604,12.0,0.5049,0.5052,99.9415
2003-04-11,5901,BJ0604,12.0,0.5323,0.5347,99.5831
2003-04-21,5901,BJ0604,12.0,0.5629,0.5668,99.3681
2003-05-01,5901,BJ0604,12.0,0.5946,0.6005,99.0922
2003-05-11,5901,BJ0604,12.0,0.6273,0.6331,99.1439
2003-05-21,5901,BJ0604,12.0,0.6614,0.6637,99.6805
2003-06-01,5901,BJ0604,12.0,0.6925,0.6883,100.5673
2003-06-11,5901,BJ0604,12.0,0.7146,0.7045,101.3373
2003-06-21,5901,BJ0604,12.0,0.7268,0.7132,101.7743
2003-07-01,5901,BJ0604,12.0,0.7293,0.7148,101.8967
2003-07-11,5901,BJ0604,12.0,0.7247,0.7118,101.686
2003-07-21,5901,BJ0604,12.0,0.7161,0.7059,101.352
2003-08-01,5901,BJ0604,12.0,0.7083,0.7003,101.0703
2003-08-11,5901,BJ0604,12.0,0.7043,0.6971,100.9559
2003-08-21,5901,BJ0604,12.0,0.7058,0.6977,101.0758
2003-09-01,5901,BJ0604,12.0,0.7137,0.7028,101.452
